i,r,t,Value
battery_4,p131,2050,-14205.708705
battery_4,p132,2041,-120778.337994
battery_4,p132,2044,-134889.011505
battery_4,p132,2047,-136665.640192
battery_4,p132,2050,-142400.038586
battery_4,p133,2026,-11738.350635
battery_4,p133,2029,-11058.122207
battery_4,p133,2032,-36514.798493
battery_4,p133,2035,-52655.773748
battery_4,p133,2038,-50796.711565
battery_4,p133,2041,-99328.290696
battery_4,p133,2044,-59265.56196
battery_4,p133,2047,-198088.441544
battery_4,p133,2050,-240735.567942
battery_4,p134,2038,-95658.011318
battery_4,p134,2041,-135582.325594
battery_4,p134,2044,-135529.780953
battery_4,p134,2047,-143790.044689
battery_4,p134,2050,-143659.004568
battery_8,p3,2047,-0.0
battery_8,p9,2050,-148417.966209
battery_8,p10,2044,-1309623.877562
battery_8,p10,2047,-2189677.785509
battery_8,p10,2050,-2821629.698888
battery_8,p12,2050,-418251.569359
battery_8,p13,2044,-1198922.576493
battery_8,p13,2047,-1764844.17223
battery_8,p13,2050,-2095903.878471
battery_8,p14,2044,-0.0
battery_8,p25,2047,-205843.486146
battery_8,p25,2050,-215359.101143
battery_8,p26,2047,-54143.059207
battery_8,p26,2050,-56638.484261
battery_8,p27,2047,-65500.540067
battery_8,p27,2050,-210604.58644
battery_8,p28,2044,-33074.304393
battery_8,p28,2047,-334798.876687
battery_8,p28,2050,-565382.817984
battery_8,p30,2038,-811904.684626
battery_8,p30,2041,-825115.863968
battery_8,p30,2044,-1291318.803904
battery_8,p30,2047,-1446854.394486
battery_8,p30,2050,-1768926.545157
battery_8,p37,2029,-87037.082129
battery_8,p37,2032,-108286.697625
battery_8,p37,2035,-141061.539051
battery_8,p37,2038,-133764.501319
battery_8,p37,2041,-136860.941727
battery_8,p45,2029,-135821.883839
battery_8,p45,2032,-142886.026804
battery_8,p45,2035,-153271.88818
battery_8,p45,2038,-145353.682161
battery_8,p45,2041,-143850.185489
battery_8,p46,2029,-4439.298594
battery_8,p46,2032,-5563.423281
battery_8,p46,2035,-7897.753013
battery_8,p46,2038,-7739.148349
battery_8,p46,2041,-7804.815797
battery_8,p58,2029,-24703.575613
battery_8,p58,2032,-85997.066575
battery_8,p58,2035,-146214.056157
battery_8,p58,2038,-126954.304401
