eall,r,t,dr,Value
CH4,p113,2044,2.0,4796619866.1417
CH4,p113,2044,1.5,6080960704.616799
CH4,p113,2047,2.5,4893271649.173161
CH4,p113,2047,2.0,5898944043.328381
CH4,p113,2047,1.5,7459987759.629021
CH4,p113,2050,2.5,5249753907.8845005
CH4,p113,2050,2.0,6299704689.4614
CH4,p113,2050,1.5,7949627346.2251005
CH4,p114,2020,2.5,1990858945.4390001
CH4,p114,2020,2.0,2450287932.848
CH4,p114,2020,1.5,3522288903.4690003
CH4,p114,2023,2.5,1145204267.62916
CH4,p114,2023,2.0,1423767467.86328
CH4,p114,2023,1.5,1988631735.00469
CH4,p114,2026,2.5,1140232607.0902998
CH4,p114,2026,2.0,1428725194.4264
CH4,p114,2026,1.5,1950759400.0822
CH4,p114,2029,2.5,624746373.42944
CH4,p114,2029,2.0,787723688.23712
CH4,p114,2029,1.5,1055957185.52476
CH4,p114,2032,2.5,2480834587.46758
CH4,p114,2032,2.0,3107064677.50794
CH4,p114,2032,1.5,4094581357.9562
CH4,p114,2035,2.5,1964231524.5773997
CH4,p114,2035,2.0,2433939063.0632997
CH4,p114,2035,1.5,3159850713.4505997
CH4,p114,2038,2.5,3443743510.7212
CH4,p114,2038,2.0,4230110139.1536
CH4,p114,2038,1.5,5423218127.12
CH4,p114,2041,2.5,3624809843.8901196
CH4,p114,2041,2.0,4420181788.05306
CH4,p114,2041,1.5,5619759146.46274
CH4,p114,2044,2.5,4034350213.989021
CH4,p114,2044,2.0,4889311848.741661
CH4,p114,2044,1.5,6198471851.956641
CH4,p114,2047,2.5,4748872187.29682
CH4,p114,2047,2.0,5724867391.43451
CH4,p114,2047,1.5,7239845021.73779
CH4,p114,2050,2.5,5354413725.1885
CH4,p114,2050,2.0,6425296470.2262
CH4,p114,2050,1.5,8108112212.4283
CH4,p115,2020,2.5,3459986699.2067
CH4,p115,2020,2.0,4258445168.2544003
CH4,p115,2020,1.5,6121514929.3657
CH4,p115,2023,2.5,2948325055.61916
CH4,p115,2023,2.0,3665485204.28328
CH4,p115,2023,1.5,5119726616.85219
CH4,p115,2026,2.5,3464568590.47942
CH4,p115,2026,2.0,4341146185.66096
CH4,p115,2026,1.5,5927334215.037081
CH4,p115,2029,2.5,3108923551.36448
CH4,p115,2029,2.0,3919947086.50304
CH4,p115,2029,1.5,5254756654.75192
CH4,p115,2032,2.5,4421088309.48622
CH4,p115,2032,2.0,5537091183.725461
CH4,p115,2032,1.5,7296941870.025801
CH4,p115,2035,2.5,4022425264.9241
CH4,p115,2035,2.0,4984309567.405951
CH4,p115,2035,1.5,6470858034.8779
CH4,p115,2038,2.5,4453266396.837759
CH4,p115,2038,2.0,5470153999.265279
CH4,p115,2038,1.5,7013017947.775999
CH4,p115,2041,2.5,5062099867.74834
CH4,p115,2041,2.0,6172848399.880169
CH4,p115,2041,1.5,7848075694.242929
CH4,p115,2044,2.5,5916292198.143061
CH4,p115,2044,2.0,7170075975.232981
CH4,p115,2044,1.5,9089932383.90192
CH4,p115,2047,2.5,6090877820.94588
CH4,p115,2047,2.0,7342683998.87034
CH4,p115,2047,1.5,9285786125.797861
CH4,p115,2050,2.5,6525731042.089001
CH4,p115,2050,2.0,7830877250.506801
CH4,p115,2050,1.5,9881821292.3062
CH4,p116,2020,2.5,2912277951.3073997
CH4,p116,2020,2.0,3584342093.9168
CH4,p116,2020,1.5,5152491760.0054
CH4,p116,2023,2.5,3098638368.04592
CH4,p116,2023,2.0,3852361214.3273597
CH4,p116,2023,1.5,5380743652.620279
CH4,p116,2026,2.5,3236643051.76704
CH4,p116,2026,2.0,4055552739.56352
CH4,p116,2026,1.5,5537389317.48096
CH4,p116,2029,2.5,5398237847.51552
CH4,p116,2029,2.0,6806473807.736959
CH4,p116,2029,1.5,9124195492.26808
CH4,p116,2032,2.5,2463699858.62548
CH4,p116,2032,2.0,3085604677.30764
