eall,r,t,dr,Value
CH4,p104,2030,2.0,416798048.99334407
CH4,p104,2030,1.5,566107518.5579298
CH4,p104,2031,2.5,250202338.7269101
CH4,p104,2031,2.0,322027154.283481
CH4,p104,2031,1.5,437703285.35108453
CH4,p104,2032,2.5,253610226.1406755
CH4,p104,2032,2.0,326870621.2075021
CH4,p104,2032,1.5,444554247.42577124
CH4,p104,2033,2.5,256584079.63669655
CH4,p104,2033,2.0,331400339.27318656
CH4,p104,2033,1.5,450977196.9303089
CH4,p104,2034,2.5,266164396.1402661
CH4,p104,2034,2.0,344408059.43700165
CH4,p104,2034,1.5,469204442.22718334
CH4,p104,2035,2.5,268734980.42120826
CH4,p104,2035,2.0,348444225.4830616
CH4,p104,2035,1.5,475341301.6125543
CH4,p104,2036,2.5,271021833.4069824
CH4,p104,2036,2.0,352069495.53610665
CH4,p104,2036,1.5,481194302.26047885
CH4,p104,2037,2.5,231889961.3762241
CH4,p104,2037,2.0,302078711.5520112
CH4,p104,2037,1.5,413580639.65498126
CH4,p104,2038,2.5,233384133.16356352
CH4,p104,2038,2.0,304793880.2241529
CH4,p104,2038,1.5,417983929.47809964
CH4,p104,2039,2.5,234667470.8950207
CH4,p104,2039,2.0,307286432.24265736
CH4,p104,2039,1.5,422270346.4517109
CH4,p104,2040,2.5,115883919.26290967
CH4,p104,2040,2.0,152121560.54189894
CH4,p104,2040,1.5,209569209.74603692
CH4,p104,2041,2.5,116572222.58723126
CH4,p104,2041,2.0,153458353.3084974
CH4,p104,2041,1.5,211810645.85721436
CH4,p104,2042,2.5,117198834.25767897
CH4,p104,2042,2.0,154728814.621291
CH4,p104,2042,1.5,213988763.16089463
CH4,p104,2043,2.5,117672018.91030177
CH4,p104,2043,2.0,155828624.56252894
CH4,p104,2043,1.5,215983139.58977976
CH4,p104,2044,2.5,118104225.98731126
CH4,p104,2044,2.0,156843113.7550225
CH4,p104,2044,1.5,217895992.2593537
CH4,p104,2045,2.5,118407446.07970487
CH4,p104,2045,2.0,157757908.01395327
CH4,p104,2045,1.5,219705136.93291107
CH4,p104,2046,2.5,118656350.06740215
CH4,p104,2046,2.0,158568181.80655366
CH4,p104,2046,1.5,221447446.04903123
CH4,p104,2047,2.5,118792530.38997191
CH4,p104,2047,2.0,159294007.00827914
CH4,p104,2047,1.5,223056298.92853707
CH4,p104,2048,2.5,118886675.40379821
CH4,p104,2048,2.0,159930404.1621836
CH4,p104,2048,1.5,224569235.62901208
CH4,p104,2049,2.5,118898077.72381279
CH4,p104,2049,2.0,160516854.4499158
CH4,p104,2049,1.5,226039791.56456503
CH4,p104,2050,2.5,118846143.26594357
CH4,p104,2050,2.0,160984092.61045855
CH4,p104,2050,1.5,227411828.51856437
CH4,p105,2023,2.5,1738407679.8402767
CH4,p105,2023,2.0,2225040769.949005
CH4,p105,2023,1.5,3029369704.1881094
CH4,p105,2024,2.5,1773998228.2850375
CH4,p105,2024,2.0,2269879622.8056583
CH4,p105,2024,1.5,3084708205.3512793
CH4,p105,2025,2.5,1811108226.9068708
CH4,p105,2025,2.0,2317906963.542714
CH4,p105,2025,1.5,3148327476.2029977
CH4,p105,2026,2.5,1841390601.003028
CH4,p105,2026,2.0,2357745112.7587714
CH4,p105,2026,1.5,3199262961.072068
CH4,p105,2027,2.5,1869118386.8167398
CH4,p105,2027,2.0,2394029624.25133
CH4,p105,2027,1.5,3249121909.131263
CH4,p105,2028,2.5,1909273963.7277386
CH4,p105,2028,2.0,2448137605.4969506
CH4,p105,2028,1.5,3321588024.005942
CH4,p105,2029,2.5,1931348749.5158236
CH4,p105,2029,2.0,2480068352.3105407
CH4,p105,2029,1.5,3367529736.8610744
CH4,p105,2030,2.5,1952225590.2220707
CH4,p105,2030,2.0,2510850565.232618
CH4,p105,2030,1.5,3410311987.7519174
CH4,p105,2031,2.5,1375337413.8872132
CH4,p105,2031,2.0,1770151293.6580176
CH4,p105,2031,1.5,2406011500.882712
CH4,p105,2032,2.5,1394070232.638291
CH4,p105,2032,2.0,1796775350.4411244
CH4,p105,2032,1.5,2443670559.188811
CH4,p105,2033,2.5,1410417210.0378954
CH4,p105,2033,2.0,1821674760.9014583
CH4,p105,2033,1.5,2478976874.89332
CH4,p105,2034,2.5,1368580128.512804
CH4,p105,2034,2.0,1770898110.6426427
CH4,p105,2034,1.5,2412583670.6711645
CH4,p105,2035,2.5,1381797713.646583
CH4,p105,2035,2.0,1791651512.3977923
CH4,p105,2035,1.5,2444138544.005425
CH4,p105,2036,2.5,1393556392.1120203
CH4,p105,2036,2.0,1810292144.3795223
CH4,p105,2036,1.5,2474233855.3809586
CH4,p105,2037,2.5,1171489023.622426
CH4,p105,2037,2.0,1526076820.0268884
CH4,p105,2037,1.5,2089375395.3948832
CH4,p105,2038,2.5,1179037456.6718175
CH4,p105,2038,2.0,1539793628.972908
CH4,p105,2038,1.5,2111620453.6328394
CH4,p105,2039,2.5,1185520773.4013562
CH4,p105,2039,2.0,1552385796.8837407
CH4,p105,2039,1.5,2133275079.8419812
CH4,p105,2040,2.5,1559771895.0036218
CH4,p105,2040,2.0,2047522523.1123953
CH4,p105,2040,1.5,2820755161.70957
CH4,p105,2041,2.5,1569036305.3492775
CH4,p105,2041,2.0,2065515457.7667189
CH4,p105,2041,1.5,2850924395.481592
