eall,r,t,dr,Value
CH4,p103,2044,2.0,5550483939.082799
CH4,p103,2044,1.5,7711069848.530879
CH4,p103,2045,2.5,4190293166.200091
CH4,p103,2045,2.0,5582857377.228709
CH4,p103,2045,1.5,7775093242.441188
CH4,p103,2046,2.5,5215522468.187719
CH4,p103,2046,2.0,6969841179.860779
CH4,p103,2046,1.5,9733690019.416899
CH4,p103,2047,2.5,5221508254.297642
CH4,p103,2047,2.0,7001744720.172155
CH4,p103,2047,1.5,9804406911.823456
CH4,p103,2048,2.5,5225646384.575541
CH4,p103,2048,2.0,7029717463.754728
CH4,p103,2048,1.5,9870907822.645262
CH4,p103,2049,2.5,5823092124.117896
CH4,p103,2049,2.0,7861392285.136007
CH4,p103,2049,1.5,11070410516.260618
CH4,p103,2050,2.5,5820548608.374176
CH4,p103,2050,2.0,7884275504.989771
CH4,p103,2050,1.5,11137606704.23761
CH4,p104,2023,2.5,648619307.4546944
CH4,p104,2023,2.0,830187544.6128862
CH4,p104,2023,1.5,1130291646.9715881
CH4,p104,2024,2.5,661898538.3001854
CH4,p104,2024,2.0,846917421.0533868
CH4,p104,2024,1.5,1150939059.3802435
CH4,p104,2025,2.5,689128694.009167
CH4,p104,2025,2.0,881966176.7806
CH4,p104,2025,1.5,1197942105.1464925
CH4,p104,2026,2.5,700651171.022052
CH4,p104,2026,2.0,897124636.851145
CH4,p104,2026,1.5,1217323113.771523
CH4,p104,2027,2.5,711201624.3531613
CH4,p104,2027,2.0,910930933.816806
CH4,p104,2027,1.5,1236294498.9434547
CH4,p104,2028,2.5,384936018.90977997
CH4,p104,2028,2.0,493578376.6533884
CH4,p104,2028,1.5,669678052.8672087
CH4,p104,2029,2.5,389386600.81734496
CH4,p104,2029,2.0,500016056.52162564
CH4,p104,2029,1.5,678940537.1331247
CH4,p104,2030,2.5,393595660.4397713
CH4,p104,2030,2.0,506222176.0835992
CH4,p104,2030,1.5,687566030.2005352
CH4,p104,2031,2.5,400664143.71285355
