eall,r,t,dr,Value
CH4,p47,2041,2.5,140921929.68397892
CH4,p47,2041,2.0,171843648.06787357
CH4,p47,2041,1.5,218479682.35178027
CH4,p47,2044,2.5,125242113.76717134
CH4,p47,2044,2.0,151783488.87014806
CH4,p47,2044,1.5,192424969.49658114
CH4,p47,2047,2.5,167628569.14291787
CH4,p47,2047,2.0,202079839.48824146
CH4,p47,2047,1.5,255556438.2332214
CH4,p47,2050,2.5,207140553.82173687
CH4,p47,2050,2.0,248568664.58608422
CH4,p47,2050,1.5,313669981.50148726
CH4,p48,2020,2.5,1141354380.69717
CH4,p48,2020,2.0,1404743853.165748
CH4,p48,2020,1.5,2019319288.9257624
CH4,p48,2023,2.5,433383144.28053176
CH4,p48,2023,2.0,538800665.8622828
CH4,p48,2023,1.5,752563973.5141666
CH4,p48,2026,2.5,542520257.60758
CH4,p48,2026,2.0,679784419.1709435
CH4,p48,2026,1.5,928167187.714173
CH4,p48,2029,2.5,394421778.2588906
CH4,p48,2029,2.0,497314416.0655578
CH4,p48,2029,1.5,666658549.122364
CH4,p48,2032,2.5,296540633.3853206
CH4,p48,2032,2.0,371395550.5505472
CH4,p48,2032,1.5,489435996.8495583
CH4,p48,2035,2.5,310648375.7561568
CH4,p48,2035,2.0,384933856.9152377
CH4,p48,2035,1.5,499738691.43381745
CH4,p48,2038,2.5,413034225.5641908
CH4,p48,2038,2.0,507349127.46467537
CH4,p48,2038,1.5,650447599.3136863
CH4,p48,2041,2.5,474042178.48548317
CH4,p48,2041,2.0,578058627.7215064
CH4,p48,2041,1.5,734935895.4217383
CH4,p48,2044,2.5,620349534.4416211
CH4,p48,2044,2.0,751814336.4424944
CH4,p48,2044,1.5,953119814.5063317
CH4,p48,2047,2.5,651867279.579422
CH4,p48,2047,2.0,785840002.6831683
CH4,p48,2047,1.5,993797662.4262968
CH4,p48,2050,2.5,734554936.4052532
CH4,p48,2050,2.0,881465923.6863037
CH4,p48,2050,1.5,1112326046.5565262
CH4,p5,2020,2.5,1145687972.9761746
CH4,p5,2020,2.0,1410077505.2014458
CH4,p5,2020,1.5,2026986413.7270784
CH4,p5,2023,2.5,531116174.39720106
CH4,p5,2023,2.0,660306595.1965202
CH4,p5,2023,1.5,922276059.5951399
CH4,p5,2026,2.5,1303271204.4700856
CH4,p5,2026,2.0,1633014521.263722
CH4,p5,2026,1.5,2229692904.0331583
