i,r,t,Value
biopower,p8,2020,221045.94
biopower,p8,2023,95021.1
biopower,p8,2026,69161.723777
biopower,p8,2029,32738.324958
biopower,p8,2032,17052.215043
biopower,p9,2010,475158.42665
biopower,p9,2015,2646415.697078
biopower,p9,2020,1894841.569924
biopower,p9,2023,580142.751579
biopower,p9,2026,614858.44698
biopower,p9,2029,508798.661897
biopower,p9,2032,257267.307208
biopower,p9,2035,199387.710451
biopower,p9,2038,182491.582798
biopower,p9,2041,146769.476079
biopower,p9,2044,81932.55823
biopower,p9,2047,69834.630865
biopower,p9,2050,33060.24
biopower,p10,2010,377617.781826
biopower,p10,2015,998463.041386
biopower,p10,2020,1159325.983786
biopower,p10,2023,494033.342342
biopower,p10,2026,501073.054736
biopower,p10,2029,453696.260843
biopower,p10,2032,288397.490195
biopower,p10,2035,270792.272095
biopower,p10,2038,145369.849184
biopower,p10,2041,105324.99853
biopower,p10,2044,70968.942832
biopower,p10,2047,25912.08
biopower,p10,2050,25912.08
biopower,p14,2010,3048.48
biopower,p14,2015,3048.48
biopower,p14,2020,3048.48
biopower,p14,2023,3048.48
biopower,p14,2026,3048.48
biopower,p15,2010,4940.64
biopower,p15,2015,33844.5702
biopower,p15,2020,13507.92
biopower,p15,2023,61140.395948
biopower,p15,2026,27513.059227
biopower,p15,2029,10459.44
biopower,p15,2032,21641.220885
biopower,p15,2035,30208.857708
biopower,p15,2038,21878.079576
biopower,p15,2041,21237.608769
biopower,p15,2044,13757.124144
biopower,p15,2047,13604.096724
biopower,p15,2050,10459.44
biopower,p16,2015,9202.01964
biopower,p16,2020,2628.0
biopower,p16,2023,16904.63713
biopower,p16,2026,7097.1489
biopower,p16,2029,2628.0
biopower,p16,2032,6526.6134
biopower,p16,2035,8345.41239
biopower,p16,2038,5508.76575
biopower,p16,2041,5632.31685
biopower,p16,2044,3287.0037
biopower,p16,2047,3701.2803
biopower,p16,2050,2628.0
biopower,p23,2032,-0.0
biopower,p25,2015,1576.8
biopower,p25,2020,1576.8
biopower,p25,2023,12235.08105
biopower,p25,2026,8963.075574
biopower,p25,2029,1576.8
biopower,p25,2032,1576.8
biopower,p25,2035,1576.8
biopower,p25,2038,1576.8
biopower,p25,2041,1576.8
biopower,p25,2044,1576.8
biopower,p25,2047,1576.8
biopower,p25,2050,1576.8
biopower,p28,2010,11668.32
biopower,p28,2015,11668.32
biopower,p28,2020,11668.32
