r,rr,trtype,t,Value
p130,p134,AC,2032,289435.81744
p130,p134,AC,2035,289435.81744
p130,p134,AC,2038,289435.81744
p130,p134,AC,2041,311053.703926
p130,p134,AC,2044,311053.703926
p130,p134,AC,2047,311053.703926
p130,p134,AC,2050,311053.703926
p131,p132,AC,2010,359857.63905
p131,p132,AC,2015,359857.63905
p131,p132,AC,2020,359857.63905
p131,p132,AC,2023,359857.63905
p131,p132,AC,2026,359857.63905
p131,p132,AC,2029,359857.63905
p131,p132,AC,2032,359857.63905
p131,p132,AC,2035,359857.63905
p131,p132,AC,2038,359857.63905
p131,p132,AC,2041,359857.63905
p131,p132,AC,2044,359857.63905
p131,p132,AC,2047,359857.63905
p131,p132,AC,2050,359857.63905
p131,p133,AC,2010,53639.3826
p131,p133,AC,2015,53639.3826
p131,p133,AC,2020,53639.3826
p131,p133,AC,2023,53639.3826
p131,p133,AC,2026,53639.3826
p131,p133,AC,2029,53639.3826
p131,p133,AC,2032,53639.3826
p131,p133,AC,2035,53639.3826
p131,p133,AC,2038,53639.3826
p131,p133,AC,2041,53639.3826
p131,p133,AC,2044,53639.3826
p131,p133,AC,2047,53639.3826
p131,p133,AC,2050,53639.3826
p132,p133,AC,2010,6675.7218
p132,p133,AC,2015,6675.7218
p132,p133,AC,2020,6675.7218
p132,p133,AC,2023,6675.7218
p132,p133,AC,2026,6675.7218
p132,p133,AC,2029,6675.7218
p132,p133,AC,2032,6675.7218
p132,p133,AC,2035,6675.7218
p132,p133,AC,2038,6675.7218
p132,p133,AC,2041,6675.7218
p132,p133,AC,2044,6675.7218
p132,p133,AC,2047,6675.7218
p132,p133,AC,2050,6675.7218
