eall,r,t,dr,Value
CH4,p114,2032,2.0,2436831043.48104
CH4,p114,2032,1.5,3211327731.7192
CH4,p114,2035,2.5,1811922628.9993002
CH4,p114,2035,2.0,2245208475.06435
CH4,p114,2035,1.5,2914832055.3467
CH4,p114,2038,2.5,1526832345.8034198
CH4,p114,2038,2.0,1875479101.9317598
CH4,p114,2038,1.5,2404460387.092
CH4,p114,2041,2.5,1634042619.5415401
CH4,p114,2041,2.0,1992591539.65677
CH4,p114,2041,1.5,2533353845.4043303
CH4,p114,2044,2.5,1605617100.87662
CH4,p114,2044,2.0,1945880327.5524602
CH4,p114,2044,1.5,2466908393.3998404
CH4,p114,2047,2.5,1759373714.4448001
CH4,p114,2047,2.0,2120962790.7264001
CH4,p114,2047,1.5,2682235386.7456
CH4,p114,2050,2.5,1890328821.5035002
CH4,p114,2050,2.0,2268394585.8042
CH4,p114,2050,1.5,2862497929.7053003
CH4,p115,2020,2.5,3469689934.5251
CH4,p115,2020,2.0,4270387611.7232003
CH4,p115,2020,1.5,6138682191.8521
CH4,p115,2023,2.5,2919186262.90724
CH4,p115,2023,2.0,3629258597.1279197
CH4,p115,2023,1.5,5069127497.07541
CH4,p115,2026,2.5,3298071628.4724402
CH4,p115,2026,2.0,4132523486.27872
CH4,p115,2026,1.5,5642483990.88056
CH4,p115,2029,2.5,3414494632.36648
CH4,p115,2029,2.0,4305232362.54904
CH4,p115,2029,1.5,5771238210.1411705
CH4,p115,2032,2.5,6505393061.3668
CH4,p115,2032,2.0,8147531115.6924
CH4,p115,2032,1.5,10737056509.052
CH4,p115,2035,2.5,6564652635.8853
CH4,p115,2035,2.0,8134460874.90135
CH4,p115,2035,1.5,10560528153.3807
CH4,p115,2038,2.5,6601415159.7925
CH4,p115,2038,2.0,8108824920.69
CH4,p115,2038,1.5,10395929385.499998
CH4,p115,2041,2.5,7132294070.33688
CH4,p115,2041,2.0,8697293848.36044
CH4,p115,2041,1.5,11057621382.428759
CH4,p115,2044,2.5,7898550243.3976
CH4,p115,2044,2.0,9572415195.6408
CH4,p115,2044,1.5,12135520903.763199
