eall,r,t,dr,Value
CH4,p115,2044,1.5,10813184491.0607
CH4,p115,2047,2.5,8653425999.157854
CH4,p115,2047,2.0,10431890851.745512
CH4,p115,2047,1.5,13192493010.986052
CH4,p115,2050,2.5,9503327576.935528
CH4,p115,2050,2.0,11403993092.322632
CH4,p115,2050,1.5,14390753187.93094
CH4,p116,2020,2.5,2126325526.7435088
CH4,p116,2020,2.0,2617016032.915088
CH4,p116,2020,1.5,3761960547.3154387
CH4,p116,2023,2.5,2269016481.5203657
CH4,p116,2023,2.0,2820939409.457752
CH4,p116,2023,1.5,3940116457.7752304
CH4,p116,2026,2.5,2413059733.8710055
