eall,r,t,dr,Value
CH4,p115,2029,2.5,2356881141.4380116
CH4,p115,2029,2.0,2971719700.0740147
CH4,p115,2029,1.5,3983641494.49577
CH4,p115,2032,2.5,2243971475.0765014
CH4,p115,2032,2.0,2810410876.5521235
CH4,p115,2032,1.5,3703642240.417527
CH4,p115,2035,2.5,5658046939.480153
CH4,p115,2035,2.0,7011058164.138451
CH4,p115,2035,1.5,9102075511.337637
CH4,p115,2038,2.5,5795027043.921651
CH4,p115,2038,2.0,7118300935.840768
CH4,p115,2038,1.5,9126026840.821497
CH4,p115,2041,2.5,6478557095.462188
CH4,p115,2041,2.0,7900110990.509645
CH4,p115,2041,1.5,10044093914.18778
CH4,p115,2044,2.5,7235744652.903222
CH4,p115,2044,2.0,8769147493.253574
CH4,p115,2044,1.5,11117170592.54005
CH4,p115,2047,2.5,10483630945.276451
CH4,p115,2047,2.0,12638242213.17069
CH4,p115,2047,1.5,15982713434.976673
CH4,p115,2050,2.5,11415453936.610546
CH4,p115,2050,2.0,13698544723.932657
CH4,p115,2050,1.5,17286258818.29597
CH4,p116,2020,2.5,2015847224.2615695
CH4,p116,2020,2.0,2481042737.5527005
CH4,p116,2020,1.5,3566498935.2320075
CH4,p116,2023,2.5,2168720971.1327195
CH4,p116,2023,2.0,2696247693.8406787
