eall,r,t,dr,Value
CH4,p105,2031,2.5,1117280895.0312104
CH4,p105,2031,2.0,1438015283.9215014
CH4,p105,2031,1.5,1954568134.3487911
CH4,p105,2032,2.5,1132498848.3053133
CH4,p105,2032,2.0,1459643830.9904835
CH4,p105,2032,1.5,1985161169.8798678
CH4,p105,2033,2.5,1145778619.0406008
CH4,p105,2033,2.0,1479871329.583896
CH4,p105,2033,1.5,2013842911.2564056
CH4,p105,2034,2.5,986019141.3831677
CH4,p105,2034,2.0,1275876653.5872555
CH4,p105,2034,1.5,1738191012.6484618
CH4,p105,2035,2.5,995541997.7167096
CH4,p105,2035,2.0,1290828829.8998177
CH4,p105,2035,1.5,1760925311.1109946
CH4,p105,2036,2.5,1004013757.4644493
CH4,p105,2036,2.0,1304258821.7275069
CH4,p105,2036,1.5,1782608040.8715158
CH4,p105,2037,2.5,853173940.4133952
CH4,p105,2037,2.0,1111413720.1984785
CH4,p105,2037,1.5,1521653727.1341815
CH4,p105,2038,2.5,858671325.569239
CH4,p105,2038,2.0,1121403420.2318485
CH4,p105,2038,1.5,1537854394.4975998
CH4,p105,2039,2.5,863393006.071191
CH4,p105,2039,2.0,1130574064.8543751
CH4,p105,2039,1.5,1553625061.0582685
CH4,p105,2040,2.5,1296757373.7012286
CH4,p105,2040,2.0,1702261682.0898526
CH4,p105,2040,1.5,2345108965.6569257
CH4,p105,2041,2.5,1304459584.817614
CH4,p105,2041,2.0,1717220581.3765101
CH4,p105,2041,1.5,2370190951.3486185
CH4,p105,2042,2.5,1311471457.6405969
