r,t,Value
p102,2035,140925.864089
p102,2038,361356.680162
p102,2041,2277282.343741
p102,2044,707817.40057
p102,2047,1302826.206684
p102,2050,7226115.271
p103,2010,10675608.082582
p103,2015,1706547.87715
p103,2020,3870850.796848
p103,2023,16753103.08281
p103,2026,19866871.534413
p103,2029,19593793.046323
p103,2032,7071601.548429
p103,2035,5781811.794307
p103,2038,-1657025.270163
p103,2041,-651764.393678
p103,2044,-6382283.399651
p103,2047,-14047060.468266
p103,2050,-17886839.22647
p104,2010,-15028142.008384
p104,2015,-19334074.481045
p104,2020,-20233705.401221
p104,2023,-15232086.539696
p104,2026,-21654980.47412
p104,2029,-21726035.329949
p104,2032,-21020198.789864
p104,2035,-21378319.572501
p104,2038,-21330698.922826
p104,2041,-21258154.857075
p104,2044,-20920900.253277
p104,2047,-45754902.763603
p104,2050,-46478537.337556
p105,2010,29014151.240354
p105,2015,32473585.980865
p105,2020,30401162.496918
p105,2023,29586348.709157
p105,2026,23236020.393145
p105,2029,19683955.644666
p105,2032,23892594.639568
p105,2035,27158202.330556
p105,2038,34802408.743439
p105,2041,32792008.937574
p105,2044,37142643.599463
p105,2047,33114947.455377
p105,2050,31825823.497063
p106,2010,16763531.7075
p106,2015,15480230.61126
p106,2020,10551689.074076
p106,2023,15635433.781214
p106,2026,15906140.921618
p106,2029,16854697.357176
p106,2032,17817050.637336
p106,2035,17008552.041958
p106,2038,5146081.260058
p106,2041,630267.464603
p106,2044,-6004663.148801
p106,2047,-5709446.770899
p106,2050,-9019735.477996
p107,2010,-51545952.456639
p107,2015,-14041815.201282
p107,2020,3953624.476263
p107,2023,-17260884.076793
p107,2026,-11421572.721417
p107,2029,-9030433.345788
p107,2032,-14110209.614071
p107,2035,-15117767.535328
p107,2038,-15229809.52452
p107,2041,-12726266.55872
p107,2044,-9654149.391179
p107,2047,-13164807.067298
p107,2050,-10223546.464571
p108,2010,-3929503.06759
p108,2015,6535257.0693
p108,2020,-581261.487712
p108,2023,2072254.467825
p108,2026,222952.786821
p108,2029,-2124591.610939
p108,2032,-1279689.404667
p108,2035,-5090605.48233
p108,2038,-2060026.201741
p108,2041,-1695868.149631
p108,2044,-730807.612472
p108,2047,-1155281.430503
p108,2050,-1726061.645862
p109,2010,9986478.844938
p109,2015,-11834008.012998
p109,2020,-13641588.881671
p109,2023,-1292522.312883
p109,2026,1003455.448191
p109,2029,-8574584.318207
p109,2032,-2602372.34662
p109,2035,-692795.447815
p109,2038,7050183.571555
p109,2041,167152.46239
p109,2044,4864063.857457
p109,2047,2121939.403806
p109,2050,6958972.047663
p110,2010,831243.729
p110,2015,3084890.165874
p110,2020,1838530.136993
p110,2023,4826946.9405
p110,2026,4790308.34607
p110,2029,4723103.745311
p110,2032,4626280.434675
p110,2035,4144869.704947
p110,2038,3851288.99393
p110,2041,3916727.615354
p110,2044,4018552.120098
p110,2047,4980820.227779
p110,2050,4946030.153482
p111,2010,16698063.21834
p111,2015,21059092.692603
p111,2020,6060061.994648
p111,2023,6487613.595604
p111,2026,775272.024194
p111,2029,-9167122.619156
p111,2032,-4336395.63654
p111,2035,-891014.52108
p111,2038,2260681.041008
p111,2041,3546404.027189
p111,2044,2950090.173237
p111,2047,5379838.832507
p111,2050,1434112.905933
p112,2010,-46148911.284285
p112,2015,-55997947.995042
p112,2020,-16562778.117435
p112,2023,-28267570.262858
p112,2026,-28681226.435187
p112,2029,-24218172.088766
p112,2032,-20684809.434246
p112,2035,-18882787.686991
p112,2038,-32093826.027121
p112,2041,-27928312.753954
p112,2044,-35669174.139383
p112,2047,-45404349.605458
p112,2050,-63664820.118766
p113,2010,12327409.309734
p113,2015,14189789.564615
p113,2020,13355695.300007
p113,2023,14277293.496194
p113,2026,14179587.673587
p113,2029,9057142.010599
p113,2032,9770769.43389
p113,2035,-9257263.403126
p113,2038,-28261000.190002
