eall,r,t,dr,Value
CO2,p69,2038,1.5,1451487977.02692
CO2,p69,2041,2.5,637587922.710844
CO2,p69,2041,2.0,1009821334.2356721
CO2,p69,2041,1.5,1603183505.0821803
CO2,p69,2044,2.5,874272154.403466
CO2,p69,2044,2.0,1373856242.634018
CO2,p69,2044,1.5,2161661920.2283497
CO2,p69,2047,2.5,959122853.9811579
CO2,p69,2047,2.0,1496432515.6355238
CO2,p69,2047,1.5,2335037314.6661696
CO2,p69,2050,2.5,942267968.4597999
CO2,p69,2050,2.0,1460515351.1126897
CO2,p69,2050,1.5,2261443124.3035197
CO2,p70,2020,2.5,1490429528.15604
CO2,p70,2020,2.0,2359846752.9137297
CO2,p70,2020,1.5,4222883663.10878
CO2,p70,2023,2.5,1475958950.0475118
CO2,p70,2023,2.0,2366219904.044424
CO2,p70,2023,1.5,4123313892.1962237
CO2,p70,2026,2.5,1874730632.8157878
CO2,p70,2026,2.0,3039336025.9286256
CO2,p70,2026,1.5,5169711745.037476
CO2,p70,2029,2.5,1885034704.5422099
CO2,p70,2029,2.0,3087085820.48217
CO2,p70,2029,1.5,5136036586.288919
CO2,p70,2032,2.5,2293693137.00096
CO2,p70,2032,2.0,3739034017.85088
CO2,p70,2032,1.5,6126988516.6464
CO2,p70,2035,2.5,2435725925.700195
CO2,p70,2035,2.0,3928590202.7422495
CO2,p70,2035,1.5,6364316128.442445
CO2,p70,2038,2.5,2476202210.409404
CO2,p70,2038,2.0,3955884019.0686817
CO2,p70,2038,1.5,6341493465.68262
CO2,p70,2041,2.5,2530152721.992463
CO2,p70,2041,2.0,4007293906.5082936
CO2,p70,2041,1.5,6361944705.587985
CO2,p70,2044,2.5,2595337081.0292377
CO2,p70,2044,2.0,4078386841.6173735
CO2,p70,2044,1.5,6417042233.31405
CO2,p70,2047,2.5,3095627758.340578
CO2,p70,2047,2.0,4829827602.018284
CO2,p70,2047,1.5,7536475956.16947
CO2,p70,2050,2.5,2852223525.378
CO2,p70,2050,2.0,4420946464.335899
CO2,p70,2050,1.5,6845336460.907199
CO2,p71,2020,2.5,3049665.23772
CO2,p71,2020,2.0,4828636.62639
CO2,p71,2020,1.5,8640718.17354
CO2,p71,2023,2.5,3217871.7225900004
CO2,p71,2023,2.0,5158810.22193
